"x"
""
"Passiflora maculifolia"
"Basselinia pancheri"
"Basselinia porphyrea"
"Basselinia sordida"
"Basselinia tomentosa"
"Basselinia velutina"
"Basselinia vestita"
"Bassia angustifolia"
"Bassia arabica"
"Bassia betis"
"Bassia biflora"
"Bassia birchii"
"Bassia decurrens"
"Bassia eriantha"
"Bassia eriophora"
"Bassia hirsuta"
"Bassia hyssopifolia"
"Bassia indica"
"Bassia laniflora"
"Bassia latifolia"
"Bassia littorea"
"Bassia muricata"
"Bassia obliquicuspis"
"Bassia paradoxa"
"Bassia pilosa"
"Bassia prostrata"
"Bassia salsoloides"
"Bassia scoparia"
"Bassia sedoides"
"Bassia sp."
"Bassia stellaris"
"Bassia stelligera"
"Bassia tianschanica"
"Bassia tomentosa"
"Bassia uniflora"
"Bassia villosissima"
"Bastardia bivalvis"
"Bastardia viscosa"
"Bastardiopsis densiflora"
"Bastardiopsis eggersii"
"Bastardiopsis grewiifolia"
"Bastardiopsis myrianthus"
"Bastardiopsis yaracuyensis"
"Batatas edulis"
"Batemannia colleyi"
"Batemannia lepida"
"Batemannia sp."
"Batesia floribunda"
"Bathiorhamnus capuronii"
"Bathiorhamnus cryptophorus"
"Bathiorhamnus dentatus"
"Bathiorhamnus louvelii"
"Bathiorhamnus macrocarpus"
"Bathiorhamnus reticulatus"
"Bathiorhamnus vohemarensis"
"Bathysa australis"
"Bathysa bathysoides"
"Bathysa gymnocarpa"
"Bathysa mendoncaei"
"Bathysa nicholsonii"
"Bathysa perijaensis"
"Bathysa pittieri"
"Bathysa stipulata"
"Bathysa sylvestrae"
"Batis maritima"
"Batocarpus amazonicus"
"Batocarpus costaricensis"
"Batocarpus orinocensis"
"Batopilasia byei"
"Batrachium peltatum"
"Battandiera amoena"
"Battandiera pulchra"
"Battandiera stapffii"
"Baudouinia capuronii"
"Baudouinia fluggeiformis"
"Baudouinia louvelii"
"Baudouinia orientalis"
"Baudouinia rouxevillei"
"Baudouinia sollyaeformis"
"Bauera rubioides"
"Bauera sessiliflora"
"Bauhimia retusa"
"Bauhinia acerifolia"
"Bauhinia acreana"
"Bauhinia aculeata"
"Bauhinia acuminata"
"Bauhinia acuruana"
"Bauhinia affinis"
"Bauhinia alba"
"Bauhinia andrieuxii"
"Bauhinia anguina"
"Bauhinia apertilobata"
"Bauhinia arborea"
"Bauhinia augustii"
"Bauhinia aurantiaca"
"Bauhinia aurea"
"Bauhinia aureopunctata"
"Bauhinia ayabacensis"
"Bauhinia bahli"
"Bauhinia bartlettii"
"Bauhinia bauhinioides"
"Bauhinia benthamiana"
"Bauhinia bicolor"
"Bauhinia binata"
"Bauhinia blakeana"
"Bauhinia bombaciflora"
"Bauhinia bongardii"
"Bauhinia bowkeri"
"Bauhinia brachycalyx"
"Bauhinia brachycarpa"
"Bauhinia brevicalyx"
"Bauhinia burrowsii"
"Bauhinia candicans"
"Bauhinia carronii"
"Bauhinia catingae"
"Bauhinia cercidifolia"
"Bauhinia championi"
"Bauhinia championii"
"Bauhinia chapulhuacania"
"Bauhinia cheilantha"
"Bauhinia chlorantha"
"Bauhinia cinnamomea"
"Bauhinia coclensis"
"Bauhinia conceptionis"
"Bauhinia conwayi"
"Bauhinia cookii"
"Bauhinia corniculata"
"Bauhinia coulteri"
"Bauhinia cumanensis"
"Bauhinia cumingiana"
"Bauhinia cunninghamii"
"Bauhinia cupulata"
"Bauhinia curvula"
"Bauhinia cuyabensis"
"Bauhinia decandra"
"Bauhinia deserti"
"Bauhinia dipetala"
"Bauhinia diphylla"
"Bauhinia divaricata"
"Bauhinia eilertsii"
"Bauhinia ellenbeckii"
"Bauhinia emarginata"
"Bauhinia fassoglensis"
"Bauhinia flagelliflora"
"Bauhinia forficata"
"Bauhinia forficata subsp. pruinosa"
"Bauhinia galpinii"
"Bauhinia gardneri"
"Bauhinia geniculata"
"Bauhinia glabra"
"Bauhinia glaziovii"
"Bauhinia grandidieri"
"Bauhinia grandiflora"
"Bauhinia grandifolia"
"Bauhinia grevei"
"Bauhinia hagenbeckii"
"Bauhinia haughtii"
"Bauhinia heterandra"
"Bauhinia heterophylla"
"Bauhinia hiemalis"
"Bauhinia hildebrandtii"
"Bauhinia hirsuta"
"Bauhinia holophylla"
"Bauhinia hookeri"
"Bauhinia hupehana"
"Bauhinia inermis"
"Bauhinia integerrima"
"Bauhinia jenningsii"
"Bauhinia kalantha"
"Bauhinia leptantha"
"Bauhinia longicuspis"
"Bauhinia longiflora"
"Bauhinia longifolia"
"Bauhinia longipedicellata"
"Bauhinia lorantha"
"Bauhinia lunarioides"
"Bauhinia macrantha"
"Bauhinia macranthera"
"Bauhinia macrostachya"
"Bauhinia madagascariensis"
"Bauhinia malabarica"
"Bauhinia membranacea"
"Bauhinia mendoncae"
"Bauhinia mirandina"
"Bauhinia mollis"
"Bauhinia mombassae"
"Bauhinia monandra"
"Bauhinia morondavensis"
"Bauhinia multinervia"
"Bauhinia natalensis"
"Bauhinia nervosa"
"Bauhinia ombrophila"
"Bauhinia ovata"
"Bauhinia pansamalana"
"Bauhinia pauletia"
"Bauhinia pentandra"
"Bauhinia pes-caprae"
"Bauhinia petersiana"
"Bauhinia petiolata"
"Bauhinia phoenicea"
"Bauhinia pichinchensis"
"Bauhinia picta"
"Bauhinia piresii"
"Bauhinia platypetala"
"Bauhinia podopetala"
"Bauhinia populneum"
"Bauhinia pottsii"
"Bauhinia prainiana"
"Bauhinia pringlei"
"Bauhinia proboscidea"
"Bauhinia pruinosa"
"Bauhinia pulchella"
"Bauhinia punctata"
"Bauhinia purpurea"
"Bauhinia racemosa"
"Bauhinia raddiana"
"Bauhinia ramosissima"
"Bauhinia reticulata"
"Bauhinia retifolia"
"Bauhinia retusa"
"Bauhinia richardiana"
"Bauhinia rosea"
"Bauhinia roxburghiana"
"Bauhinia rubeleruziana"
"Bauhinia rubiginosa"
"Bauhinia rufa"
"Bauhinia rufescens"
"Bauhinia rutilans"
"Bauhinia saccocalyx"
"Bauhinia scandens"
"Bauhinia seleriana"
"Bauhinia seminarioi"
"Bauhinia smilacina"
"Bauhinia sp."
"Bauhinia splendens"
"Bauhinia stenantha"
"Bauhinia subclavata"
"Bauhinia subrotundifolia"
"Bauhinia taitensis"
"Bauhinia tarapotensis"
"Bauhinia thonningii"
"Bauhinia tomentosa"
"Bauhinia uberlandiana"
"Bauhinia ungulata"
"Bauhinia urbaniana"
"Bauhinia uruguayensis"
"Bauhinia vahlii"
"Bauhinia valistris"
"Bauhinia variegata"
"Bauhinia variegata var. candida"
"Bauhinia variegata var. variegata"
"Bauhinia viridescens"
"Bauhinia weberbaueri"
"Bauhinia wunderlinii"
"Bauhinia wuzhengyii"
"Bauhinia X_blakeana"
"Bauhinia xerophyta"
"Bauhinia yunnanensis"
"Baumea acuta"
"Baumea arthrophylla"
"Baumea articulata"
"Baumea huttonii"
"Baumea juncea"
"Baumea meyenii"
"Baumea rubiginosa"
"Baumea sp."
"Baumea teretifolia"
"Baumea tetragona"
"Baxteria australis"
"Bayabusua clarkei"
"Beallara hybrid_cultivar"
"Beaucarnea goldmanii"
"Beaucarnea gracilis"
"Beaucarnea guatemalensis"
"Beaucarnea hiriartiae"
"Beaucarnea hookeri"
"Beaucarnea olsonii"
"Beaucarnea pliabilis"
"Beaucarnea purpusii"
"Beaucarnea recurvata"
"Beaucarnea sanctomariana"
"Beaucarnea sp."
"Beaucarnea stricta"
"Beaufortia decussata"
"Beaufortia eriocephala"
"Beaufortia purpurea"
"Beaufortia sparsa"
"Beaufortia squarrosa"
"Beaumontia grandiflora"
"Beauprea asplenioides"
"Beauprea balansae"
"Beauprea comptonii"
"Beauprea congesta"
"Beauprea crassifolia"
"Beauprea filipes"
"Beauprea montana"
"Beauprea pancheri"
"Beauprea spathulifolia"
"Beaupreopsis paniculata"
"Beautempsia avicenniifolia"
"Beauverdia sellowiana"
"Beauveria sp."
"Beccarianthus ickisii"
"Beccarianthus octodontus"
"Beccarianthus puberulus"
"Beccarianthus pulcherrimus"
"Beccarinda tonkinensis"
"Beccariophoenix alfredii"
"Beccariophoenix fenestralis"
"Beccariophoenix madagascariensis"
"Becium grandiflorum var. obovatum"
"Becium obovatum"
"Becium odontopetalum"
"Beckera polystachia"
"Beckera sp."
"Beckeropsis nubica"
"Beckeropsis procera"
"Beckeropsis sp."
"Beckeropsis uniseta"
"Beckmannia eruciformis"
"Beckmannia sp."
"Beckmannia syzigachne"
"Beckwithia andersonii"
"Beclardia macrostachya"
"Becquerelia cymosa"
"Bedfordia arborescens"
"Bedfordia linearis"
"Bedfordia salicina"
"Beesia calthifolia"
"Begonia ×cheimantha"
"Begonia ×credneri"
"Begonia ×elatior"
"Begonia ×feastii"
"Begonia ×hiemalis"
"Begonia ×hortensis"
"Begonia ×lucerna"
"Begonia ×ricinifolia"
"Begonia ×semperflorens-cultorum"
"Begonia ×socotrana-dregei"
"Begonia ×tuberhybrida"
"Begonia aceroides"
"Begonia acetosa"
"Begonia acetosella"
"Begonia acida"
"Begonia acuminata"
"Begonia acuminatissima"
"Begonia acutifolia"
"Begonia aequata"
"Begonia alaecida"
"Begonia albococcinea"
"Begonia alice-clarkiae"
"Begonia alpina"
"Begonia alveolata"
"Begonia amoena"
"Begonia amphioxus"
"Begonia ampla"
"Begonia angularis"
"Begonia anisoptera"
"Begonia ankaranensis"
"Begonia annobonensis"
"Begonia annulata"
"Begonia anthonyi"
"Begonia aptera"
"Begonia arachnoidea"
"Begonia arborescens"
"Begonia arboreta"
"Begonia areolata"
"Begonia argenteo-guttata"
"Begonia argenteomarginata"
"Begonia argyrostigma"
"Begonia aspleniifolia"
"Begonia atricha"
"Begonia augustinei"
"Begonia auritistipula"
"Begonia austroguangxiensis"
"Begonia austrotaiwanensis"
"Begonia baccata"
"Begonia balansaeana"
"Begonia bamaensis"
"Begonia barkeri"
"Begonia baviensis"
"Begonia beddomei"
"Begonia berhamanii"
"Begonia bertinii"
"Begonia beryllae"
"Begonia betsimisaraka"
"Begonia biflora"
"Begonia biliranensis"
"Begonia bipinnatifida"
"Begonia bissei"
"Begonia blancii"
"Begonia bogneri"
"Begonia boisiana"
"Begonia boliviensis"
"Begonia bolsteri"
"Begonia bonthainensis"
"Begonia bonus-henricus"
"Begonia brachypoda"
"Begonia bracteata"
"Begonia bradei"
"Begonia brandisiana"
"Begonia breedlovei"
"Begonia brevipes"
"Begonia brevirimosa"
"Begonia buimontana"
"Begonia burbidgei"
"Begonia calcicola"
"Begonia capanemae"
"Begonia capillipes"
"Begonia capituliformis"
"Begonia cardiocarpa"
"Begonia carolineifolia"
"Begonia carrieae"
"Begonia castilloi"
"Begonia cathayana"
"Begonia cauliflora"
"Begonia cavaleriei"
"Begonia cavallyensis"
"Begonia ceratocarpa"
"Begonia chiasmogyna"
"Begonia chinensis"
"Begonia chingii"
"Begonia chingipengii"
"Begonia chitoensis"
"Begonia chloroneura"
"Begonia chlorosticta"
"Begonia cinnabarina"
"Begonia circumlobata"
"Begonia cirrosa"
"Begonia cleopatrae"
"Begonia coccinea"
"Begonia comestibilis"
"Begonia comorensis"
"Begonia conchifolia"
"Begonia congesta"
"Begonia contracta"
"Begonia convolvulacea"
"Begonia cooperi"
"Begonia copelandii"
"Begonia coptidifolia"
"Begonia coralina"
"Begonia corallina"
"Begonia coronensis"
"Begonia corrugata"
"Begonia crassicaulis"
"Begonia crispipila"
"Begonia crystallina"
"Begonia cubensis"
"Begonia cucullata"
"Begonia cucullata var. hookeri"
"Begonia cucurbitifolia"
"Begonia cyathophora"
"Begonia cylindrica"
"Begonia daweishanensis"
"Begonia daxinensis"
"Begonia decora"
"Begonia deliciosa"
"Begonia demissa"
"Begonia dentatiloba"
"Begonia dewildei"
"Begonia diadema"
"Begonia dichotoma"
"Begonia didyma"
"Begonia dielsiana"
"Begonia dietrichiana"
"Begonia dioica"
"Begonia dipetala"
"Begonia discreta"
"Begonia dregei"
"Begonia dryadis"
"Begonia duncan-thomasii"
"Begonia ebolowensis"
"Begonia echinosepala"
"Begonia edmundoi"
"Begonia edulis"
"Begonia egregia"
"Begonia elaeagnifolia"
"Begonia eliator"
"Begonia elisabethae"
"Begonia elmeri"
"Begonia emeiensis"
"Begonia eminii"
"Begonia engleri"
"Begonia epipsila"
"Begonia erythrogyna"
"Begonia erythrophylla"
"Begonia evansiana"
"Begonia fagifolia"
"Begonia fangii"
"Begonia fenicis"
"Begonia fernandoi-costae"
"Begonia filiformis"
"Begonia fimbristipula"
"Begonia fissistyla"
"Begonia flacca"
"Begonia flagellaris"
"Begonia floccifera"
"Begonia fluminensis"
"Begonia foliosa"
"Begonia foliosa v miniata"
"Begonia forbesii"
"Begonia formosana"
"Begonia formosana_X_Begonia_aptera"
"Begonia foxworthyi"
"Begonia francoisii"
"Begonia franconis"
"Begonia fuchsioides"
"Begonia furfuracea"
"Begonia fusca"
"Begonia fuscisetosa"
"Begonia fusialata"
"Begonia gabonensis"
"Begonia gehrtii"
"Begonia geranioides"
"Begonia gitingensis"
"Begonia glabra"
"Begonia goegoensis"
"Begonia goudotii"
"Begonia gracilis"
"Begonia grandis"
"Begonia grandis subsp. sinensis"
"Begonia guaduensis"
"Begonia guangxiensis"
"Begonia gueritziana"
"Begonia gutierrezii"
"Begonia guttapila"
"Begonia hainanensis"
"Begonia halconensis"
"Begonia handelii"
"Begonia hatacoa"
"Begonia hekensis"
"Begonia hekouensis"
"Begonia hemsleyana"
"Begonia hemsleyana_X_Begonia_macrotoma"
"Begonia henryi"
"Begonia heracleifolia"
"Begonia herbacea"
"Begonia hernandioides"
"Begonia hirsutula"
"Begonia hirtella"
"Begonia hispida"
"Begonia hispidissima"
"Begonia holtonis"
"Begonia homonyma"
"Begonia horticola"
"Begonia huangii"
"Begonia hybrida"
"Begonia hybrida-multiflora"
"Begonia hydrocotylifolia"
"Begonia hymenophylla"
"Begonia ignorata"
"Begonia imbricata"
"Begonia imperialis"
"Begonia imperialis var. smaragdina"
"Begonia incana"
"Begonia incarnata"
"Begonia incisa"
"Begonia inflata"
"Begonia inostegia"
"Begonia integerrima"
"Begonia involucrata"
"Begonia isalensis"
"Begonia isoptera"
"Begonia iucunda"
"Begonia jingxiensis"
"Begonia jocelinoi"
"Begonia johnstonii"
"Begonia josephii"
"Begonia juliana"
"Begonia kellermanii"
"Begonia kinabaluensis"
"Begonia kingiana"
"Begonia kisuluana"
"Begonia klemmei"
"Begonia komoensis"
"Begonia koordersii"
"Begonia kuhlmannii"
"Begonia labordei"
"Begonia laciniata var. formosana"
"Begonia lagunensis"
"Begonia lambii"
"Begonia laminariae"
"Begonia lancangensis"
"Begonia lanternaria"
"Begonia laruei"
"Begonia lasioura"
"Begonia leipingensis"
"Begonia lepida"
"Begonia leprosa"
"Begonia leptoptera"
"Begonia leptotricha"
"Begonia letouzeyi"
"Begonia liminghi"
"Begonia listada"
"Begonia lithophila"
"Begonia liuyanii"
"Begonia lomensis"
"Begonia longicarpa"
"Begonia longifolia"
"Begonia longipetiolata"
"Begonia longiscapa"
"Begonia longistyla"
"Begonia loranthoides"
"Begonia lubbersii"
"Begonia lucerna-punctata"
"Begonia ludicra"
"Begonia lukuana"
"Begonia luxurians"
"Begonia luzhaiensis"
"Begonia luzonensis"
"Begonia lyman-smithii"
"Begonia lyniceorum"
"Begonia macduffieana"
"Begonia macintyreana"
"Begonia macrostoma"
"Begonia maculata"
"Begonia madaiensis"
"Begonia madecassa"
"Begonia malabarica"
"Begonia malachosticta"
"Begonia mamutensis"
"Begonia mananjebensis"
"Begonia manhaoensis"
"Begonia manicata"
"Begonia manillensis"
"Begonia mannii"
"Begonia mariti"
"Begonia marnieri"
"Begonia masarangensis"
"Begonia mashanica"
"Begonia masoniana"
"Begonia maynensis"
"Begonia mazae"
"Begonia megalophyllaria"
"Begonia mekonggensis"
"Begonia mendumiae"
"Begonia mengtzeana"
"Begonia meridensis"
"Begonia merrittii"
"Begonia metallica"
"Begonia metallica_X_Begonia_sanguinea"
"Begonia meyeri-johannis"
"Begonia microsperma"
"Begonia mindorensis"
"Begonia minicarpa"
"Begonia minor"
"Begonia modestiflora"
"Begonia molleri"
"Begonia mollicaulis"
"Begonia monadelpha"
"Begonia morsei"
"Begonia multangula"
"Begonia multiflora"
"Begonia multijugata"
"Begonia multinervia"
"Begonia muricata"
"Begonia nana"
"Begonia nantoensis"
"Begonia negrosensis"
"Begonia nelumbiifolia"
"Begonia nepalensis"
"Begonia nigritarum"
"Begonia ningmingensis"
"Begonia nitida"
"Begonia nobmanniae"
"Begonia nossibea"
"Begonia nuwakotensis"
"Begonia obliqua"
"Begonia oblongifolia"
"Begonia obovoidea"
"Begonia obscura"
"Begonia obtusifolia"
"Begonia odeteiantha"
"Begonia odorata"
"Begonia olbia"
"Begonia olsoniae"
"Begonia oreodoxa"
"Begonia ornithophylla"
"Begonia ovatifolia"
"Begonia oxyanthera"
"Begonia oxyloba"
"Begonia oxysperma"
"Begonia ozotothrix"
"Begonia palawanensis"
"Begonia palmata"
"Begonia panayensis"
"Begonia panchtharensis"
"Begonia paranaensis"
"Begonia parvula"
"Begonia pasamanensis"
"Begonia pavonina"
"Begonia pedatifida"
"Begonia peltata"
"Begonia peltatifolia"
"Begonia pendula"
"Begonia pengii"
"Begonia petasitifolia"
"Begonia picta"
"Begonia pinetorum"
"Begonia piurensis"
"Begonia platycarpa"
"Begonia poculifera"
"Begonia polilloensis"
"Begonia polygonata"
"Begonia polygonoides"
"Begonia popenoei"
"Begonia potamophila"
"Begonia president-carnor"
"Begonia preussii"
"Begonia pringlei"
"Begonia prionota"
"Begonia prismatocarpa"
"Begonia prostrata_X_Begonia_silletensis"
"Begonia pruinata"
"Begonia pseudolateralis"
"Begonia pseudolubbersii"
"Begonia psilophylla"
"Begonia pulchrifolia"
"Begonia pulvinifera"
"Begonia purpusii"
"Begonia pustulata"
"Begonia puttii"
"Begonia quadrialata"
"Begonia rabilii"
"Begonia radicans"
"Begonia rajah"
"Begonia ramosii"
"Begonia rantemarioensis"
"Begonia ravenii"
"Begonia reniformis"
"Begonia retinervia"
"Begonia rex"
"Begonia rex-cultorum"
"Begonia robusta"
"Begonia roxburghii"
"Begonia rubella"
"Begonia rubiteae"
"Begonia ruboides"
"Begonia rubrifolia"
"Begonia rufa"
"Begonia rufipila"
"Begonia rufosericea"
"Begonia salaziensis"
"Begonia samhaensis"
"Begonia sanguinea"
"Begonia sanguineopilosa"
"Begonia sartorii"
"Begonia scapigera"
"Begonia scharffii"
"Begonia scottii"
"Begonia scutifolia"
"Begonia sect._Reichenheimea_MH-2015"
"Begonia semiparietalis"
"Begonia semperflore"
"Begonia semperflorens"
"Begonia sericoneura"
"Begonia serratipetala"
"Begonia setifolia"
"Begonia siccacaudata"
"Begonia sikkimensis"
"Begonia sinensis"
"Begonia sinofloribunda"
"Begonia sizemoreae"
"Begonia smithiae"
"Begonia socotrana"
"Begonia solananthera"
"Begonia soli-mutata"
"Begonia sonderiana"
"Begonia sp."
"Begonia sp._1_MH-2015"
"Begonia sp._2_MH-2015"
"Begonia sp._3_MH-2015"
"Begonia sp._4_MH-2015"
"Begonia sp._5_MH-2015"
"Begonia sp._6_MH-2015"
"Begonia sp._7_MH-2015"
"Begonia sp._Baker_1011"
"Begonia sp._China_1"
"Begonia sp._China_2"
"Begonia sp._Ching-I_Peng23400"
"Begonia sp._CL-2015b"
"Begonia sp._DCT-2011"
"Begonia sp._EDNA09_01128"
"Begonia sp._EDNA09_02043"
"Begonia sp._FL062"
"Begonia sp._FL072"
"Begonia sp._FL078"
"Begonia sp._Forrest_107"
"Begonia sp._Forrest_118"
"Begonia sp._Forrest_126"
"Begonia sp._Forrest_127"
"Begonia sp._Forrest_131"
"Begonia sp._Forrest_147"
"Begonia sp._Forrest_154"
"Begonia sp._Forrest_177"
"Begonia sp._Forrest_190"
"Begonia sp._Forrest_195"
"Begonia sp._Forrest_20"
"Begonia sp._Forrest_21"
"Begonia sp._Forrest_26"
"Begonia sp._Forrest_33"
"Begonia sp._KN-2014"
"Begonia sp._LY-2009"
"Begonia sp._Mendum_et_al._00116"
"Begonia sp._Mendum_et_al._00156"
"Begonia sp._Mendum_et_al._00238"
"Begonia sp._MH-2011a"
"Begonia sp._MH-2011b"
"Begonia sp._MH-2015b"
"Begonia sp._MH-2015c"
"Begonia sp._MH-2015d"
"Begonia sp._MH-2015e"
"Begonia sp._MH-2015f"
"Begonia sp._MH-2015g"
"Begonia sp._MH-2015h"
"Begonia sp._MH-2015i"
"Begonia sp._MH-2015j"
"Begonia sp._MH57"
"Begonia sp._P21053"
"Begonia sp._Panama"
"Begonia sp._Pendry_566"
"Begonia sp._Peng_21219"
"Begonia sp._Peng_23859-1"
"Begonia sp._PH115"
"Begonia sp._Rajbhandary_S41"
"Begonia sp._Sarkinen_2058"
"Begonia sp._SH-2010"
"Begonia sp._Suddee_3371"
"Begonia sp._Suddee_3375"
"Begonia sp._Sulawesi_1"
"Begonia sp._Sumbawa_1"
"Begonia sp._Thailand_1"
"Begonia sp._Thomas_08-135"
"Begonia sp._Vietnam_1"
"Begonia sp._WCL-2013a"
"Begonia sp._WCL-2013b"
"Begonia sp._WCL-2013c"
"Begonia sp._WCL-2015"
"Begonia squarrosa"
"Begonia staudtii"
"Begonia stictopoda"
"Begonia stigmosa"
"Begonia stipulacea"
"Begonia strigillosa"
"Begonia strigosa"
"Begonia subalpestris"
"Begonia sublobata"
"Begonia subnummularifolia"
"Begonia suborbiculata"
"Begonia subscutata"
"Begonia subvillosa"
"Begonia sudjanae"
"Begonia sutherlandii"
"Begonia symsanguinea"
"Begonia taiwaniana"
"Begonia taligera"
"Begonia tayabensis"
"Begonia tenuifolia"
"Begonia teysmanniana"
"Begonia thiemei"
"Begonia thomeana"
"Begonia tigrina"
"Begonia tomentosa"
"Begonia torajana"
"Begonia tribenensis"
"Begonia trichochila"
"Begonia tuberosa"
"Begonia ulmifolia"
"Begonia umbraculifolia"
"Begonia undulata"
"Begonia vaccinioides"
"Begonia valida"
"Begonia variabilis"
"Begonia variegata"
"Begonia varipeltata"
"Begonia venosa"
"Begonia venusta"
"Begonia verecunda"
"Begonia vermeulenii"
"Begonia versicolor"
"Begonia villifolia"
"Begonia violifolia"
"Begonia wadei"
"Begonia wallichiana"
"Begonia wangii"
"Begonia watuwilensis"
"Begonia weberbaueri"
"Begonia weigallii"
"Begonia weltoniensis"
"Begonia wenshanensis"
"Begonia wilsonii"
"Begonia wollnyi"
"Begonia woodii"
"Begonia x albopicta"
"Begonia x cheimantha"
"Begonia x credneri"
"Begonia x semperflorens"
"Begonia x semperflorens hort. (B. cucullata"
"Begonia x tuberhybrida"
"Begonia x weltoniensis"
"Begonia X_taipeiensis"
"Begonia xanthina"
"Begonia yappii"
"Begonia yunnanensis"
"Begonia zhengyiana"
"Beguea ankeranensis"
"Beguea apetala"
"Beguea australis"
"Beguea betamponensis"
"Beguea birkinshawii"
"Beguea borealis"
"Beguea galokensis"
"Beguea tsaratananensis"
"Beguea turkii"
"Beguea vulgaris"
"Behaimia cubensis"
"Behnia reticulata"
"Behuria comosa"
"Behuria insignis"
"Beilschmiedia aborensis"
"Beilschmiedia acuta"
"Beilschmiedia acutifolia"
"Beilschmiedia alata"
"Beilschmiedia alloiophylla"
"Beilschmiedia ambigua"
"Beilschmiedia anacardioides"
"Beilschmiedia anay"
"Beilschmiedia andamanensis"
"Beilschmiedia angustielliptica"
"Beilschmiedia angustifolia"
"Beilschmiedia appendiculata"
"Beilschmiedia argentata"
"Beilschmiedia assamica"
"Beilschmiedia atra"
"Beilschmiedia auriculata"
"Beilschmiedia balansae"
"Beilschmiedia bancroftii"
"Beilschmiedia bangkae"
"Beilschmiedia baotingensis"
"Beilschmiedia barensis"
